,講義コード,講義名,担当者名
134,411016,科学英語２,松原 知津子
135,412001,生物資源学概説,鈴木 康生|平野 達也|黒川 裕介|津呂 正人|寺田 理枝|森上 敦|塚越 啓央|荒川 征夫|山岸 健三|上船 雅義|平児 慎太郎
136,412002,作物生産科学,黒川 裕介
137,412003,園芸学,津呂 正人
138,412004,生物化学１,森上 敦
139,412005,生物化学２,平野 達也
140,412006,農場実習１,森田 隆史|中尾 義則|森田 裕将|片山 好春|森田 康広
141,412007,農場実習１,森田 隆史|中尾 義則|森田 裕将|片山 好春|森田 康広
142,412008,農場実習２,森田 隆史|中尾 義則|森田 裕将|片山 好春|森田 康広
143,412009,農場実習２,森田 隆史|中尾 義則|森田 裕将|片山 好春|森田 康広
144,412010,農場実習３,森田 隆史|中尾 義則|森田 裕将|片山 好春|松井 宏樹
145,412011,農場実習４,森田 隆史|中尾 義則|森田 裕将|片山 好春|松井 宏樹
146,412012,食用作物学１,平野 達也
147,412013,食用作物学２,平野 達也
148,412014,遺伝学,寺田 理枝
149,412015,植物病理学,荒川 征夫
150,412016,基礎昆虫学,山岸 健三
151,412017,応用昆虫学,上船 雅義
152,412018,生物生産経営学,平児 慎太郎
153,412019,生命科学の技術,上船 雅義|鈴木 康生|塚越 啓央|津呂 正人|森上 敦|荒川 征夫|平野 達也|黒川 裕介|寺田 理枝
154,412020,生物資源学実験,寺田 理枝|上船 雅義|山岸 健三|塚越 啓央|荒川 征夫|平野 達也|津呂 正人|森上 敦|黒川 裕介|鈴木 康生
155,412021,生物資源学実験,寺田 理枝|上船 雅義|山岸 健三|塚越 啓央|荒川 征夫|平野 達也|津呂 正人|森上 敦|黒川 裕介|鈴木 康生
156,412022,作物学実験,平野 達也|黒川 裕介
157,412023,園芸学実験,鈴木 康生|津呂 正人
158,412024,園芸学実験（フィールド）,森田 隆史|中尾 義則|森田 裕将|平野 義晃
159,412025,遺伝育種学実験,森上 敦|塚越 啓央|寺田 理枝
160,412026,生物生産経営学演習,平児 慎太郎
161,412027,植物病理学実験,荒川 征夫
162,412028,昆虫学実験,山岸 健三|上船 雅義
163,412029,植物分類・形態学,森上 敦
164,412030,動物分類・形態学,山岸 健三
165,412031,微生物学,荒川 征夫
166,412032,生物資源経済学,種市 豊
167,412033,有機化学,濱本 博三
168,412034,生物資源統計学,上船 雅義
169,412035,果樹園芸学,鈴木 康生
170,412036,野菜園芸学,南山 泰宏
171,412037,花き園芸学,津呂 正人
172,412038,植物生理学,鈴木 康生
173,412039,細胞生物学,塚越 啓央
174,412040,育種学,寺田 理枝
175,412041,青果保蔵学,鈴木 康生
176,412042,施設園芸学,嶋津 光鑑
177,412043,土壌学,阿部 進
178,412044,肥料学,礒井 俊行
179,412045,資源作物学,黒川 裕介
180,412046,熱帯農業論,江原 宏
181,412047,雑草学,汪 光熙
182,412048,植物細胞工学,津呂 正人
183,412049,分子生物学,森上 敦
184,412050,農業環境微生物学,田中 愛子|佐藤 育男|千葉 壮太郎
185,412051,植物感染制御学,荒川 征夫
186,412052,農薬学,田村 廣人
187,412053,農政学,平児 慎太郎|山端 直人|飯場 聡子
188,412054,食品経済学,平児 慎太郎
189,412055,食品科学,北越 香織
190,412056,動物生産学,熊谷 元
191,412081,フィールド生産技術論,森田 隆史|中尾 義則|森田 裕将|平野 義晃
192,412082,フィールドサイエンス,森田 隆史|中尾 義則|森田 裕将|八代田 真人
193,413001,ゼミナール１,平野 達也|黒川 裕介
194,413002,ゼミナール１,津呂 正人|鈴木 康生
195,413003,ゼミナール１,寺田 理枝
196,413004,ゼミナール１,森上 敦|塚越 啓央
197,413005,ゼミナール１,荒川 征夫
198,413006,ゼミナール１,山岸 健三|上船 雅義
199,413007,ゼミナール１,平児 慎太郎
200,413008,ゼミナール１,森田 隆史|中尾 義則|森田 裕将
201,413021,ゼミナール２,平野 達也|黒川 裕介
202,413022,ゼミナール２,津呂 正人|鈴木 康生
203,413023,ゼミナール２,寺田 理枝
204,413024,ゼミナール２,森上 敦|塚越 啓央
205,413025,ゼミナール２,荒川 征夫
206,413026,ゼミナール２,山岸 健三|上船 雅義
207,413027,ゼミナール２,平児 慎太郎
208,413028,ゼミナール２,森田 隆史|中尾 義則|森田 裕将
209,413041,卒業研究,平野 達也|黒川 裕介
210,413042,卒業研究,津呂 正人|鈴木 康生
211,413043,卒業研究,寺田 理枝
212,413044,卒業研究,森上 敦|塚越 啓央
213,413045,卒業研究,荒川 征夫
214,413046,卒業研究,山岸 健三|上船 雅義
215,413047,卒業研究,平児 慎太郎
216,413048,卒業研究,森田 隆史|中尾 義則|森田 裕将
217,414003,生物資源学特別講義３,津呂 正人|上船 雅義|武田 泰明|中川 宏昭|丸山 博紀
218,652114,理科教育法Ａ,井中 宏史
219,652124,教育方法論,後藤 明史
220,652128,理科教育法２,井中 宏史
221,652129,道徳教育の指導法,塚原 利理
222,652130,特別活動の指導法,山川 法子
223,652502,教育行政論,片山 信吾
224,652508,理科教育法Ｂ,井中 宏史
225,652511,特別活動と総合的な学習の時間の指導法,大萱 純子
226,652515,理科教育法１,井中 宏史
227,653103,理科指導法Ａ,井中 宏史
228,653115,理科指導法１,谷口 正明
229,653503,理科指導法Ｂ,井中 宏史
230,653524,教育実習指導（事前）,井中 宏史
231,651501,学習社会論,片山 信吾
232,651514,教育方法・技術論,後藤 明史
233,652101,発達心理学,木村 美奈子
234,652104,教育法規,片山 信吾
235,652116,道徳教育の理論と指導法,塚原 利理
236,653111,学校課題演習,片山 信吾
237,653112,学校課題演習,谷口 正明|井中 宏史
238,653514,学校課題演習,嶋口 裕基
239,653516,模擬授業演習,井中 宏史
240,661501,生涯学習論,片山 信吾
241,662101,博物館原論,正村 美里
242,662103,日本文化の歴史,山中 雅子
243,662104,民俗学,山中 雅子
244,662501,博物館経営論,土山 公仁
245,662503,古文書学,山中 雅子
246,664008,博物館実習３,山岸 健三
247,651102,教職入門,井中 宏史
248,651112,教育原論,嶋口 裕基
249,651113,教育心理学,木村 美奈子
250,651506,教育課程論,山川 法子
251,651510,生徒・進路指導論,岩﨑 義高
252,652119,教育情報論,平山 勉
253,652121,学校教育相談,曽山 和彦
254,652504,特別支援教育論,堀部 要子
255,653108,農業科教育法,塚本 昭彦
256,653511,農業科指導法,塚本 昭彦
257,654102,教育実習１,井中 宏史
258,654110,教育実習２,井中 宏史
259,654118,教育実習指導（事後）,井中 宏史
260,654502,教職実践演習(中・高),井中 宏史
261,654513,教育実習１,井中 宏史
262,654521,教育実習２,井中 宏史
263,654529,教育実習指導（事後）,井中 宏史
264,661502,博物館教育論,川合 剛
265,662102,博物館資料保存論,川瀬 基弘
266,662105,日本文化史（旧カリ）,山中 雅子
267,662106,民俗学（旧カリ）,山中 雅子
268,662502,博物館展示論,尾坂 知江子
269,662504,古文書学（旧カリ）,山中 雅子
270,663002,博物館実習１,尾坂 知江子|新妻 靖章|橋本 啓史|山岸 健三|長田 典之
271,663101,博物館資料論１,川瀬 基弘
272,663103,博物館情報論,平山 勉
273,663104,教育メディア環境論,平山 勉
274,664003,博物館実習２,山岸 健三
275,663002,博物館実習１,"尾坂 知江子
新妻 靖章
橋本 啓史
山岸 健三
長田 典之"
276,663101,博物館資料論１,川瀬 基弘
277,663103,博物館情報論,平山 勉
278,663104,教育メディア環境論,平山 勉
279,664003,博物館実習２,山岸 健三
